,NID,NUMCTRL,GLLID,FACEID,ix,iy,iz,x,y,z
282,1,216,3,1,1,1,1,1.335,0.0,0.0
283,1,216,3,1,1,1,2,1.335,0.0,0.023494467607053506
284,1,216,3,1,1,1,3,1.335,0.0,0.07147684835193549
285,1,216,3,1,1,1,4,1.335,0.0,0.12852315164806452
286,1,216,3,1,1,1,5,1.335,0.0,0.1765055323929465
287,1,216,3,1,1,1,6,1.335,0.0,0.2
288,1,216,35,1,1,1,1,1.335,0.0,0.2
289,1,216,35,1,1,1,2,1.335,0.0,0.22349446760705355
290,1,216,35,1,1,1,3,1.335,0.0,0.27147684835193553
291,1,216,35,1,1,1,4,1.335,0.0,0.32852315164806456
292,1,216,35,1,1,1,5,1.335,0.0,0.37650553239294654
293,1,216,35,1,1,1,6,1.335,0.0,0.4
294,1,216,66,1,6,1,1,1.335,0.0,0.4
295,1,216,66,1,6,1,2,1.335,0.0,0.4234944676070537
296,1,216,66,1,6,1,3,1.335,0.0,0.47147684835193554
297,1,216,66,1,6,1,4,1.335,0.0,0.5285231516480646
298,1,216,66,1,6,1,5,1.335,0.0,0.5765055323929467
299,1,216,66,1,6,1,6,1.335,0.0,0.6000000000000001
300,1,216,3,1,2,1,1,1.4134127856385417,0.0,0.0
301,1,216,3,1,2,1,2,1.4134127856385417,0.0,0.02349446760705351
302,1,216,3,1,2,1,3,1.4134127856385417,0.0,0.0714768483519355
303,1,216,3,1,2,1,4,1.4134127856385417,0.0,0.12852315164806447
304,1,216,3,1,2,1,5,1.4134127856385417,0.0,0.17650553239294653
305,1,216,3,1,2,1,6,1.4134127856385417,0.0,0.20000000000000004
306,1,216,35,1,2,1,1,1.4134127856385417,0.0,0.20000000000000004
307,1,216,35,1,2,1,2,1.4134127856385417,0.0,0.2234944676070537
308,1,216,35,1,2,1,3,1.4134127856385417,0.0,0.27147684835193553
309,1,216,35,1,2,1,4,1.4134127856385417,0.0,0.3285231516480646
310,1,216,35,1,2,1,5,1.4134127856385417,0.0,0.3765055323929466
311,1,216,35,1,2,1,6,1.4134127856385417,0.0,0.4000000000000001
312,1,216,3,1,3,1,1,1.5735539813745847,0.0,0.0
313,1,216,3,1,3,1,3,1.5735539813745847,0.0,0.07147684835193549
314,1,216,3,1,3,1,4,1.5735539813745847,0.0,0.12852315164806452
315,1,216,3,1,3,1,6,1.5735539813745847,0.0,0.2
316,1,216,35,1,3,1,1,1.5735539813745847,0.0,0.2
317,1,216,35,1,3,1,3,1.5735539813745847,0.0,0.27147684835193553
318,1,216,35,1,3,1,4,1.5735539813745847,0.0,0.32852315164806456
319,1,216,35,1,3,1,6,1.5735539813745847,0.0,0.4
320,1,216,3,1,3,1,2,1.573553981374585,0.0,0.023494467607053506
321,1,216,3,1,3,1,5,1.573553981374585,0.0,0.1765055323929465
322,1,216,35,1,3,1,2,1.573553981374585,0.0,0.22349446760705355
323,1,216,35,1,3,1,5,1.573553981374585,0.0,0.37650553239294654
324,1,216,3,1,4,1,1,1.7639460186254152,0.0,0.0
325,1,216,3,1,4,1,3,1.7639460186254152,0.0,0.07147684835193549
326,1,216,3,1,4,1,4,1.7639460186254152,0.0,0.12852315164806452
327,1,216,3,1,4,1,5,1.7639460186254152,0.0,0.1765055323929465
328,1,216,3,1,4,1,6,1.7639460186254152,0.0,0.2
329,1,216,35,1,4,1,1,1.7639460186254152,0.0,0.2
330,1,216,35,1,4,1,3,1.7639460186254152,0.0,0.27147684835193553
331,1,216,35,1,4,1,4,1.7639460186254152,0.0,0.32852315164806456
332,1,216,35,1,4,1,5,1.7639460186254152,0.0,0.37650553239294654
333,1,216,35,1,4,1,6,1.7639460186254152,0.0,0.4
334,1,216,3,1,4,1,2,1.763946018625416,0.0,0.023494467607053506
335,1,216,35,1,4,1,2,1.763946018625416,0.0,0.22349446760705355
336,1,216,3,1,5,1,1,1.924087214361459,0.0,0.0
337,1,216,3,1,5,1,3,1.924087214361459,0.0,0.0714768483519355
338,1,216,3,1,5,1,4,1.924087214361459,0.0,0.12852315164806455
339,1,216,3,1,5,1,5,1.924087214361459,0.0,0.17650553239294653
340,1,216,3,1,5,1,6,1.924087214361459,0.0,0.20000000000000004
341,1,216,35,1,5,1,1,1.924087214361459,0.0,0.20000000000000004
342,1,216,35,1,5,1,3,1.924087214361459,0.0,0.27147684835193553
343,1,216,35,1,5,1,4,1.924087214361459,0.0,0.3285231516480646
344,1,216,35,1,5,1,5,1.924087214361459,0.0,0.3765055323929466
345,1,216,35,1,5,1,6,1.924087214361459,0.0,0.4000000000000001
346,1,216,3,1,5,1,2,1.9240872143614596,0.0,0.02349446760705351
347,1,216,35,1,5,1,2,1.9240872143614596,0.0,0.2234944676070536
348,1,216,3,1,6,1,2,2.0024999999999986,0.0,0.023494467607053506
349,1,216,4,1,1,1,2,2.0024999999999986,0.0,0.023494467607053506
350,1,216,35,1,6,1,2,2.0024999999999986,0.0,0.22349446760705355
351,1,216,36,1,1,1,2,2.0024999999999986,0.0,0.22349446760705355
352,1,216,3,1,6,1,1,2.0025,0.0,0.0
353,1,216,3,1,6,1,3,2.0025,0.0,0.07147684835193549
354,1,216,3,1,6,1,4,2.0025,0.0,0.12852315164806452
355,1,216,3,1,6,1,5,2.0025,0.0,0.1765055323929465
356,1,216,3,1,6,1,6,2.0025,0.0,0.2
357,1,216,4,1,1,1,1,2.0025,0.0,0.0
358,1,216,4,1,1,1,3,2.0025,0.0,0.07147684835193549
359,1,216,4,1,1,1,4,2.0025,0.0,0.12852315164806452
360,1,216,4,1,1,1,5,2.0025,0.0,0.1765055323929465
361,1,216,4,1,1,1,6,2.0025,0.0,0.2
362,1,216,35,1,6,1,1,2.0025,0.0,0.2
363,1,216,35,1,6,1,3,2.0025,0.0,0.27147684835193553
364,1,216,35,1,6,1,4,2.0025,0.0,0.32852315164806456
365,1,216,35,1,6,1,5,2.0025,0.0,0.37650553239294654
366,1,216,35,1,6,1,6,2.0025,0.0,0.4
367,1,216,36,1,1,1,1,2.0025,0.0,0.2
368,1,216,36,1,1,1,3,2.0025,0.0,0.27147684835193553
369,1,216,36,1,1,1,4,2.0025,0.0,0.32852315164806456
370,1,216,36,1,1,1,5,2.0025,0.0,0.37650553239294654
371,1,216,36,1,1,1,6,2.0025,0.0,0.4
372,1,216,4,1,2,1,2,2.0809127856385383,0.0,0.02349446760705351
373,1,216,36,1,2,1,2,2.0809127856385383,0.0,0.2234944676070537
374,1,216,4,1,2,1,1,2.0809127856385397,0.0,0.0
375,1,216,4,1,2,1,3,2.0809127856385397,0.0,0.0714768483519355
376,1,216,4,1,2,1,4,2.0809127856385397,0.0,0.12852315164806447
377,1,216,4,1,2,1,5,2.0809127856385397,0.0,0.17650553239294653
378,1,216,4,1,2,1,6,2.0809127856385397,0.0,0.20000000000000004
379,1,216,36,1,2,1,1,2.0809127856385397,0.0,0.20000000000000004
380,1,216,36,1,2,1,3,2.0809127856385397,0.0,0.27147684835193553
381,1,216,36,1,2,1,4,2.0809127856385397,0.0,0.3285231516480646
382,1,216,36,1,2,1,5,2.0809127856385397,0.0,0.3765055323929466
383,1,216,36,1,2,1,6,2.0809127856385397,0.0,0.4000000000000001
384,1,216,4,1,3,1,1,2.2410539813745847,0.0,0.0
385,1,216,4,1,3,1,2,2.2410539813745847,0.0,0.023494467607053506
386,1,216,4,1,3,1,3,2.2410539813745847,0.0,0.07147684835193549
387,1,216,4,1,3,1,4,2.2410539813745847,0.0,0.12852315164806452
388,1,216,4,1,3,1,5,2.2410539813745847,0.0,0.1765055323929465
389,1,216,4,1,3,1,6,2.2410539813745847,0.0,0.2
390,1,216,36,1,3,1,1,2.2410539813745847,0.0,0.2
391,1,216,36,1,3,1,2,2.2410539813745847,0.0,0.22349446760705355
392,1,216,36,1,3,1,3,2.2410539813745847,0.0,0.27147684835193553
393,1,216,36,1,3,1,4,2.2410539813745847,0.0,0.32852315164806456
394,1,216,36,1,3,1,5,2.2410539813745847,0.0,0.37650553239294654
395,1,216,36,1,3,1,6,2.2410539813745847,0.0,0.4
396,1,216,4,1,4,1,1,2.431446018625415,0.0,0.0
397,1,216,4,1,4,1,2,2.431446018625415,0.0,0.023494467607053506
398,1,216,4,1,4,1,3,2.431446018625415,0.0,0.07147684835193549
399,1,216,4,1,4,1,4,2.431446018625415,0.0,0.12852315164806452
400,1,216,4,1,4,1,5,2.431446018625415,0.0,0.1765055323929465
401,1,216,4,1,4,1,6,2.431446018625415,0.0,0.2
402,1,216,36,1,4,1,1,2.431446018625415,0.0,0.2
403,1,216,36,1,4,1,2,2.431446018625415,0.0,0.22349446760705355
404,1,216,36,1,4,1,3,2.431446018625415,0.0,0.27147684835193553
405,1,216,36,1,4,1,4,2.431446018625415,0.0,0.32852315164806456
406,1,216,36,1,4,1,5,2.431446018625415,0.0,0.37650553239294654
407,1,216,36,1,4,1,6,2.431446018625415,0.0,0.4
408,1,216,4,1,5,1,1,2.591587214361459,0.0,0.0
409,1,216,4,1,5,1,2,2.591587214361459,0.0,0.02349446760705351
410,1,216,4,1,5,1,3,2.591587214361459,0.0,0.0714768483519355
411,1,216,4,1,5,1,4,2.591587214361459,0.0,0.12852315164806455
412,1,216,4,1,5,1,5,2.591587214361459,0.0,0.17650553239294653
413,1,216,4,1,5,1,6,2.591587214361459,0.0,0.20000000000000004
414,1,216,36,1,5,1,1,2.591587214361459,0.0,0.20000000000000004
415,1,216,36,1,5,1,2,2.591587214361459,0.0,0.2234944676070536
416,1,216,36,1,5,1,3,2.591587214361459,0.0,0.27147684835193553
417,1,216,36,1,5,1,4,2.591587214361459,0.0,0.3285231516480646
418,1,216,36,1,5,1,5,2.591587214361459,0.0,0.3765055323929466
419,1,216,36,1,5,1,6,2.591587214361459,0.0,0.4000000000000001
420,1,216,4,1,6,1,1,2.67,0.0,0.0
421,1,216,4,1,6,1,2,2.67,0.0,0.023494467607053506
422,1,216,4,1,6,1,3,2.67,0.0,0.07147684835193549
423,1,216,4,1,6,1,4,2.67,0.0,0.12852315164806452
424,1,216,4,1,6,1,5,2.67,0.0,0.1765055323929465
425,1,216,4,1,6,1,6,2.67,0.0,0.2
426,1,216,36,1,6,1,1,2.67,0.0,0.2
427,1,216,36,1,6,1,2,2.67,0.0,0.22349446760705355
428,1,216,36,1,6,1,3,2.67,0.0,0.27147684835193553
429,1,216,36,1,6,1,4,2.67,0.0,0.32852315164806456
430,1,216,36,1,6,1,5,2.67,0.0,0.37650553239294654
431,1,216,36,1,6,1,6,2.67,0.0,0.4
432,2,144,1,1,1,1,1,0.0,0.0,0.0
433,2,144,1,1,1,1,2,0.0,0.0,0.023494467607053506
434,2,144,1,1,1,1,3,0.0,0.0,0.07147684835193549
435,2,144,1,1,1,1,4,0.0,0.0,0.12852315164806452
436,2,144,1,1,1,1,5,0.0,0.0,0.1765055323929465
437,2,144,1,1,1,1,6,0.0,0.0,0.2
438,2,144,33,1,1,1,1,0.0,0.0,0.2
439,2,144,33,1,1,1,2,0.0,0.0,0.22349446760705355
440,2,144,33,1,1,1,3,0.0,0.0,0.27147684835193553
441,2,144,33,1,1,1,4,0.0,0.0,0.32852315164806456
442,2,144,33,1,1,1,5,0.0,0.0,0.37650553239294654
443,2,144,33,1,1,1,6,0.0,0.0,0.4
444,2,144,1,1,2,1,1,0.07841278563854105,0.0,0.0
445,2,144,1,1,2,1,3,0.07841278563854105,0.0,0.0714768483519355
446,2,144,1,1,2,1,4,0.07841278563854105,0.0,0.12852315164806447
447,2,144,1,1,2,1,6,0.07841278563854105,0.0,0.20000000000000004
448,2,144,33,1,2,1,1,0.07841278563854105,0.0,0.20000000000000004
449,2,144,33,1,2,1,3,0.07841278563854105,0.0,0.27147684835193553
450,2,144,33,1,2,1,4,0.07841278563854105,0.0,0.3285231516480646
451,2,144,33,1,2,1,6,0.07841278563854105,0.0,0.4000000000000001
452,2,144,1,1,2,1,2,0.07841278563854107,0.0,0.02349446760705351
453,2,144,1,1,2,1,5,0.07841278563854107,0.0,0.17650553239294653
454,2,144,33,1,2,1,2,0.07841278563854107,0.0,0.2234944676070537
455,2,144,33,1,2,1,5,0.07841278563854107,0.0,0.3765055323929466
456,2,144,1,1,3,1,1,0.23855398137458467,0.0,0.0
457,2,144,1,1,3,1,3,0.23855398137458467,0.0,0.07147684835193549
458,2,144,1,1,3,1,4,0.23855398137458467,0.0,0.12852315164806452
459,2,144,1,1,3,1,5,0.23855398137458467,0.0,0.1765055323929465
460,2,144,1,1,3,1,6,0.23855398137458467,0.0,0.2
461,2,144,33,1,3,1,1,0.23855398137458467,0.0,0.2
462,2,144,33,1,3,1,3,0.23855398137458467,0.0,0.27147684835193553
463,2,144,33,1,3,1,4,0.23855398137458467,0.0,0.32852315164806456
464,2,144,33,1,3,1,5,0.23855398137458467,0.0,0.37650553239294654
465,2,144,33,1,3,1,6,0.23855398137458467,0.0,0.4
466,2,144,1,1,3,1,2,0.23855398137458475,0.0,0.023494467607053506
467,2,144,33,1,3,1,2,0.23855398137458475,0.0,0.22349446760705355
468,2,144,1,1,4,1,1,0.4289460186254153,0.0,0.0
469,2,144,1,1,4,1,3,0.4289460186254153,0.0,0.07147684835193549
470,2,144,1,1,4,1,4,0.4289460186254153,0.0,0.12852315164806452
471,2,144,1,1,4,1,5,0.4289460186254153,0.0,0.1765055323929465
472,2,144,1,1,4,1,6,0.4289460186254153,0.0,0.2
473,2,144,33,1,4,1,1,0.4289460186254153,0.0,0.2
474,2,144,33,1,4,1,3,0.4289460186254153,0.0,0.27147684835193553
475,2,144,33,1,4,1,4,0.4289460186254153,0.0,0.32852315164806456
476,2,144,33,1,4,1,5,0.4289460186254153,0.0,0.37650553239294654
477,2,144,33,1,4,1,6,0.4289460186254153,0.0,0.4
478,2,144,1,1,4,1,2,0.4289460186254155,0.0,0.023494467607053506
479,2,144,33,1,4,1,2,0.4289460186254155,0.0,0.22349446760705355
480,2,144,1,1,5,1,1,0.5890872143614592,0.0,0.0
481,2,144,1,1,5,1,2,0.5890872143614592,0.0,0.02349446760705351
482,2,144,1,1,5,1,3,0.5890872143614592,0.0,0.0714768483519355
483,2,144,1,1,5,1,4,0.5890872143614592,0.0,0.12852315164806455
484,2,144,1,1,5,1,5,0.5890872143614592,0.0,0.17650553239294653
485,2,144,1,1,5,1,6,0.5890872143614592,0.0,0.20000000000000004
486,2,144,33,1,5,1,1,0.5890872143614592,0.0,0.20000000000000004
487,2,144,33,1,5,1,2,0.5890872143614592,0.0,0.2234944676070536
488,2,144,33,1,5,1,3,0.5890872143614592,0.0,0.27147684835193553
489,2,144,33,1,5,1,4,0.5890872143614592,0.0,0.3285231516480646
490,2,144,33,1,5,1,5,0.5890872143614592,0.0,0.3765055323929466
491,2,144,33,1,5,1,6,0.5890872143614592,0.0,0.4000000000000001
492,2,144,1,1,6,1,1,0.6675,0.0,0.0
493,2,144,1,1,6,1,2,0.6675,0.0,0.023494467607053506
494,2,144,1,1,6,1,3,0.6675,0.0,0.07147684835193549
495,2,144,1,1,6,1,4,0.6675,0.0,0.12852315164806452
496,2,144,1,1,6,1,5,0.6675,0.0,0.1765055323929465
497,2,144,1,1,6,1,6,0.6675,0.0,0.2
498,2,144,2,1,1,1,1,0.6675,0.0,0.0
499,2,144,2,1,1,1,2,0.6675,0.0,0.023494467607053506
500,2,144,2,1,1,1,3,0.6675,0.0,0.07147684835193549
501,2,144,2,1,1,1,4,0.6675,0.0,0.12852315164806452
502,2,144,2,1,1,1,5,0.6675,0.0,0.1765055323929465
503,2,144,2,1,1,1,6,0.6675,0.0,0.2
504,2,144,33,1,6,1,1,0.6675,0.0,0.2
505,2,144,33,1,6,1,2,0.6675,0.0,0.22349446760705355
506,2,144,33,1,6,1,3,0.6675,0.0,0.27147684835193553
507,2,144,33,1,6,1,4,0.6675,0.0,0.32852315164806456
508,2,144,33,1,6,1,5,0.6675,0.0,0.37650553239294654
509,2,144,33,1,6,1,6,0.6675,0.0,0.4
510,2,144,34,1,1,1,1,0.6675,0.0,0.2
511,2,144,34,1,1,1,2,0.6675,0.0,0.22349446760705355
512,2,144,34,1,1,1,3,0.6675,0.0,0.27147684835193553
513,2,144,34,1,1,1,4,0.6675,0.0,0.32852315164806456
514,2,144,34,1,1,1,5,0.6675,0.0,0.37650553239294654
515,2,144,34,1,1,1,6,0.6675,0.0,0.4
516,2,144,2,1,2,1,1,0.7459127856385415,0.0,0.0
517,2,144,2,1,2,1,2,0.7459127856385415,0.0,0.02349446760705351
518,2,144,2,1,2,1,3,0.7459127856385415,0.0,0.0714768483519355
519,2,144,2,1,2,1,4,0.7459127856385415,0.0,0.12852315164806447
520,2,144,2,1,2,1,5,0.7459127856385415,0.0,0.17650553239294653
521,2,144,2,1,2,1,6,0.7459127856385415,0.0,0.20000000000000004
522,2,144,34,1,2,1,1,0.7459127856385415,0.0,0.20000000000000004
523,2,144,34,1,2,1,2,0.7459127856385415,0.0,0.2234944676070537
524,2,144,34,1,2,1,3,0.7459127856385415,0.0,0.27147684835193553
525,2,144,34,1,2,1,4,0.7459127856385415,0.0,0.3285231516480646
526,2,144,34,1,2,1,5,0.7459127856385415,0.0,0.3765055323929466
527,2,144,34,1,2,1,6,0.7459127856385415,0.0,0.4000000000000001
528,2,144,2,1,3,1,1,0.9060539813745847,0.0,0.0
529,2,144,2,1,3,1,3,0.9060539813745847,0.0,0.07147684835193549
530,2,144,2,1,3,1,4,0.9060539813745847,0.0,0.12852315164806452
531,2,144,2,1,3,1,6,0.9060539813745847,0.0,0.2
532,2,144,34,1,3,1,1,0.9060539813745847,0.0,0.2
533,2,144,34,1,3,1,3,0.9060539813745847,0.0,0.27147684835193553
534,2,144,34,1,3,1,4,0.9060539813745847,0.0,0.32852315164806456
535,2,144,34,1,3,1,6,0.9060539813745847,0.0,0.4
536,2,144,2,1,3,1,5,0.9060539813745848,0.0,0.1765055323929465
537,2,144,34,1,3,1,5,0.9060539813745848,0.0,0.37650553239294654
538,2,144,2,1,3,1,2,0.9060539813745851,0.0,0.023494467607053506
539,2,144,34,1,3,1,2,0.9060539813745851,0.0,0.22349446760705355
540,2,144,2,1,4,1,1,1.0964460186254152,0.0,0.0
541,2,144,2,1,4,1,2,1.0964460186254152,0.0,0.023494467607053506
542,2,144,2,1,4,1,3,1.0964460186254152,0.0,0.07147684835193549
543,2,144,2,1,4,1,4,1.0964460186254152,0.0,0.12852315164806452
544,2,144,2,1,4,1,5,1.0964460186254152,0.0,0.1765055323929465
545,2,144,2,1,4,1,6,1.0964460186254152,0.0,0.2
546,2,144,34,1,4,1,1,1.0964460186254152,0.0,0.2
547,2,144,34,1,4,1,2,1.0964460186254152,0.0,0.22349446760705355
548,2,144,34,1,4,1,3,1.0964460186254152,0.0,0.27147684835193553
549,2,144,34,1,4,1,4,1.0964460186254152,0.0,0.32852315164806456
550,2,144,34,1,4,1,5,1.0964460186254152,0.0,0.37650553239294654
551,2,144,34,1,4,1,6,1.0964460186254152,0.0,0.4
552,2,144,2,1,5,1,1,1.2565872143614587,0.0,0.0
553,2,144,2,1,5,1,2,1.2565872143614587,0.0,0.02349446760705351
554,2,144,2,1,5,1,3,1.2565872143614587,0.0,0.0714768483519355
555,2,144,2,1,5,1,4,1.2565872143614587,0.0,0.12852315164806455
556,2,144,2,1,5,1,5,1.2565872143614587,0.0,0.17650553239294653
557,2,144,2,1,5,1,6,1.2565872143614587,0.0,0.20000000000000004
558,2,144,34,1,5,1,1,1.2565872143614587,0.0,0.20000000000000004
559,2,144,34,1,5,1,2,1.2565872143614587,0.0,0.2234944676070536
560,2,144,34,1,5,1,3,1.2565872143614587,0.0,0.27147684835193553
561,2,144,34,1,5,1,4,1.2565872143614587,0.0,0.3285231516480646
562,2,144,34,1,5,1,5,1.2565872143614587,0.0,0.3765055323929466
563,2,144,34,1,5,1,6,1.2565872143614587,0.0,0.4000000000000001
564,2,144,2,1,6,1,1,1.335,0.0,0.0
565,2,144,2,1,6,1,2,1.335,0.0,0.023494467607053506
566,2,144,2,1,6,1,3,1.335,0.0,0.07147684835193549
567,2,144,2,1,6,1,4,1.335,0.0,0.12852315164806452
568,2,144,2,1,6,1,5,1.335,0.0,0.1765055323929465
569,2,144,2,1,6,1,6,1.335,0.0,0.2
570,2,144,34,1,6,1,1,1.335,0.0,0.2
571,2,144,34,1,6,1,2,1.335,0.0,0.22349446760705355
572,2,144,34,1,6,1,3,1.335,0.0,0.27147684835193553
573,2,144,34,1,6,1,4,1.335,0.0,0.32852315164806456
574,2,144,34,1,6,1,5,1.335,0.0,0.37650553239294654
575,2,144,34,1,6,1,6,1.335,0.0,0.4
